tournament_year,stage,match_date,match_time,utc_offset,home_team,away_team,home_goals,away_goals,result_extra,venue,city,status,home_fifaCode,home_flagCode,home_flagUrl,away_fifaCode,away_flagCode,away_flagUrl
2014,Group H,2014-06-26,17:00,UTC-3,South Korea,Belgium,0,1,,Arena de São Paulo,São Paulo,played,KOR,kr,https://flagcdn.com/w80/kr.png,BEL,be,https://flagcdn.com/w80/be.png
2014,Group H,2014-06-26,17:00,UTC-3,Algeria,Russia,1,1,,Arena da Baixada,Curitiba,played,ALG,dz,https://flagcdn.com/w80/dz.png,RUS,ru,https://flagcdn.com/w80/ru.png
2014,Round of 16,2014-06-28,13:00,UTC-3,Brazil,Chile,1,1,"a.e.t. (1-1, 1-1) 3-2 pen.",Estádio Mineirão,Belo Horizonte   # 1A - 2B,played,BRA,br,https://flagcdn.com/w80/br.png,CHI,cl,https://flagcdn.com/w80/cl.png
2014,Round of 16,2014-06-28,17:00,UTC-3,Colombia,Uruguay,2,0,(1-0),Estádio do Maracanã,Rio de Janeiro   # 1C - 2D,played,COL,co,https://flagcdn.com/w80/co.png,URU,uy,https://flagcdn.com/w80/uy.png
2014,Round of 16,2014-06-29,13:00,UTC-3,Netherlands,Mexico,2,1,(0-0),Estádio Castelão,Fortaleza         # 1B - 2A,played,NED,nl,https://flagcdn.com/w80/nl.png,MEX,mx,https://flagcdn.com/w80/mx.png
2014,Round of 16,2014-06-29,17:00,UTC-3,Costa Rica,Greece,1,1,"a.e.t. (1-1, 0-0) 5-3 pen.",Arena Pernambuco,Recife      # 1D - 2C,played,CRC,cr,https://flagcdn.com/w80/cr.png,GRE,gr,https://flagcdn.com/w80/gr.png
2014,Round of 16,2014-06-30,13:00,UTC-3,France,Nigeria,2,0,(0-0),Estádio Nacional Mané Garrincha,Brasília      # 1E - 2F,played,FRA,fr,https://flagcdn.com/w80/fr.png,NGA,ng,https://flagcdn.com/w80/ng.png
2014,Round of 16,2014-06-30,17:00,UTC-3,Germany,Algeria,2,1,"a.e.t. (0-0, 0-0)",Estádio Beira-Rio,Porto Alegre     # 1G - 2H,played,GER,de,https://flagcdn.com/w80/de.png,ALG,dz,https://flagcdn.com/w80/dz.png
2014,Round of 16,2014-07-01,13:00,UTC-3,Argentina,Switzerland,1,0,"a.e.t. (0-0, 0-0)",Arena de São Paulo,São Paulo    # 1F - 2E,played,ARG,ar,https://flagcdn.com/w80/ar.png,SUI,ch,https://flagcdn.com/w80/ch.png
2014,Round of 16,2014-07-01,17:00,UTC-3,Belgium,USA,2,1,"a.e.t. (0-0, 0-0)",Arena Fonte Nova,Salvador     # 1H - 2G,played,BEL,be,https://flagcdn.com/w80/be.png,USA,us,https://flagcdn.com/w80/us.png
2014,Quarter-finals,2014-07-04,13:00,UTC-3,France,Germany,0,1,(0-1),Estádio do Maracanã,Rio de Janeiro    # W53 - W54,played,FRA,fr,https://flagcdn.com/w80/fr.png,GER,de,https://flagcdn.com/w80/de.png
2014,Quarter-finals,2014-07-04,17:00,UTC-3,Brazil,Colombia,2,1,(1-0),Estádio Castelão,Fortaleza    # W49 - W50,played,BRA,br,https://flagcdn.com/w80/br.png,COL,co,https://flagcdn.com/w80/co.png
2014,Quarter-finals,2014-07-05,13:00,UTC-3,Argentina,Belgium,1,0,(1-0),Estádio Nacional Mané Garrincha,Brasília    # W55 - W56,played,ARG,ar,https://flagcdn.com/w80/ar.png,BEL,be,https://flagcdn.com/w80/be.png
2014,Quarter-finals,2014-07-05,17:00,UTC-3,Netherlands,Costa Rica,0,0,"a.e.t. (0-0, 0-0) 4-3 pen.",Arena Fonte Nova,Salvador    # W51 - W52,played,NED,nl,https://flagcdn.com/w80/nl.png,CRC,cr,https://flagcdn.com/w80/cr.png
2014,Semi-finals,2014-07-08,17:00,UTC-3,Brazil,Germany,1,7,(0-5),Estádio Mineirão,Belo Horizonte    # W57 - W58,played,BRA,br,https://flagcdn.com/w80/br.png,GER,de,https://flagcdn.com/w80/de.png
2014,Semi-finals,2014-07-09,17:00,UTC-3,Netherlands,Argentina,0,0,"a.e.t. (0-0, 0-0) 2-4 pen.",Arena de São Paulo,São Paulo     # W59 - W69,played,NED,nl,https://flagcdn.com/w80/nl.png,ARG,ar,https://flagcdn.com/w80/ar.png
2014,Match for third place,2014-07-12,17:00,UTC-3,Brazil,Netherlands,0,3,(0-2),Estádio Nacional Mané Garrincha,Brasília,played,BRA,br,https://flagcdn.com/w80/br.png,NED,nl,https://flagcdn.com/w80/nl.png
2014,Final,2014-07-13,16:00,UTC-3,Germany,Argentina,1,0,"a.e.t. (0-0, 0-0)",Estádio do Maracanã,Rio de Janeiro,played,GER,de,https://flagcdn.com/w80/de.png,ARG,ar,https://flagcdn.com/w80/ar.png
2018,Group A,2018-06-14,18:00,UTC+3,Russia,Saudi Arabia,5,0,(2-0),Luzhniki Stadium,Moscow,played,RUS,ru,https://flagcdn.com/w80/ru.png,KSA,sa,https://flagcdn.com/w80/sa.png
2018,Group A,2018-06-15,17:00,UTC+5,Egypt,Uruguay,0,1,(0-0),Ekaterinburg Arena,Ekaterinburg,played,EGY,eg,https://flagcdn.com/w80/eg.png,URU,uy,https://flagcdn.com/w80/uy.png
2018,Group A,2018-06-19,21:00,UTC+3,Russia,Egypt,3,1,(0-0),Saint Petersburg Stadium,Saint Petersburg,played,RUS,ru,https://flagcdn.com/w80/ru.png,EGY,eg,https://flagcdn.com/w80/eg.png
2018,Group A,2018-06-20,18:00,UTC+3,Uruguay,Saudi Arabia,1,0,(1-0),Rostov Arena,Rostov-on-Don,played,URU,uy,https://flagcdn.com/w80/uy.png,KSA,sa,https://flagcdn.com/w80/sa.png
2018,Group A,2018-06-25,18:00,UTC+4,Uruguay,Russia,3,0,(2-0),Samara Arena,Samara,played,URU,uy,https://flagcdn.com/w80/uy.png,RUS,ru,https://flagcdn.com/w80/ru.png
2018,Group A,2018-06-25,17:00,UTC+3,Saudi Arabia,Egypt,2,1,(1-1),Volgograd Arena,Volgograd,played,KSA,sa,https://flagcdn.com/w80/sa.png,EGY,eg,https://flagcdn.com/w80/eg.png
2018,Group B,2018-06-15,18:00,UTC+3,Morocco,Iran,0,1,(0-0),Saint Petersburg Stadium,Saint Petersburg,played,MAR,ma,https://flagcdn.com/w80/ma.png,IRN,ir,https://flagcdn.com/w80/ir.png
2018,Group B,2018-06-15,21:00,UTC+3,Portugal,Spain,3,3,(2-1),Fisht Stadium,Sochi,played,POR,pt,https://flagcdn.com/w80/pt.png,ESP,es,https://flagcdn.com/w80/es.png
2018,Group B,2018-06-20,15:00,UTC+3,Portugal,Morocco,1,0,(1-0),Luzhniki Stadium,Moscow,played,POR,pt,https://flagcdn.com/w80/pt.png,MAR,ma,https://flagcdn.com/w80/ma.png
2018,Group B,2018-06-20,21:00,UTC+3,Iran,Spain,0,1,(0-0),Kazan Arena,Kazan,played,IRN,ir,https://flagcdn.com/w80/ir.png,ESP,es,https://flagcdn.com/w80/es.png
2018,Group B,2018-06-25,21:00,UTC+3,Iran,Portugal,1,1,(0-1),Mordovia Arena,Saransk,played,IRN,ir,https://flagcdn.com/w80/ir.png,POR,pt,https://flagcdn.com/w80/pt.png
2018,Group B,2018-06-25,20:00,UTC+2,Spain,Morocco,2,2,(1-1),Kaliningrad Stadium,Kaliningrad,played,ESP,es,https://flagcdn.com/w80/es.png,MAR,ma,https://flagcdn.com/w80/ma.png
2018,Group C,2018-06-16,13:00,UTC+3,France,Australia,2,1,(0-0),Kazan Arena,Kazan,played,FRA,fr,https://flagcdn.com/w80/fr.png,AUS,au,https://flagcdn.com/w80/au.png
2018,Group C,2018-06-16,19:00,UTC+3,Peru,Denmark,0,1,(0-0),Mordovia Arena,Saransk,played,PER,pe,https://flagcdn.com/w80/pe.png,DEN,dk,https://flagcdn.com/w80/dk.png
2018,Group C,2018-06-21,16:00,UTC+4,Denmark,Australia,1,1,(1-1),Samara Arena,Samara,played,DEN,dk,https://flagcdn.com/w80/dk.png,AUS,au,https://flagcdn.com/w80/au.png
2018,Group C,2018-06-21,20:00,UTC+5,France,Peru,1,0,(1-0),Ekaterinburg Arena,Ekaterinburg,played,FRA,fr,https://flagcdn.com/w80/fr.png,PER,pe,https://flagcdn.com/w80/pe.png
2018,Group C,2018-06-26,17:00,UTC+3,Denmark,France,0,0,(0-0),Luzhniki Stadium,Moscow,played,DEN,dk,https://flagcdn.com/w80/dk.png,FRA,fr,https://flagcdn.com/w80/fr.png
2018,Group C,2018-06-26,17:00,UTC+3,Australia,Peru,0,2,(0-1),Fisht Stadium,Sochi,played,AUS,au,https://flagcdn.com/w80/au.png,PER,pe,https://flagcdn.com/w80/pe.png
2018,Group D,2018-06-16,16:00,UTC+3,Argentina,Iceland,1,1,(1-1),Spartak Stadium,Moscow,played,ARG,ar,https://flagcdn.com/w80/ar.png,ISL,is,https://flagcdn.com/w80/is.png
2018,Group D,2018-06-16,21:00,UTC+2,Croatia,Nigeria,2,0,(1-0),Kaliningrad Stadium,Kaliningrad,played,CRO,hr,https://flagcdn.com/w80/hr.png,NGA,ng,https://flagcdn.com/w80/ng.png
2018,Group D,2018-06-21,21:00,UTC+3,Argentina,Croatia,0,3,(0-0),Nizhny Novgorod Stadium,Nizhny Novgorod,played,ARG,ar,https://flagcdn.com/w80/ar.png,CRO,hr,https://flagcdn.com/w80/hr.png
2018,Group D,2018-06-22,18:00,UTC+3,Nigeria,Iceland,2,0,(0-0),Volgograd Arena,Volgograd,played,NGA,ng,https://flagcdn.com/w80/ng.png,ISL,is,https://flagcdn.com/w80/is.png
2018,Group D,2018-06-26,21:00,UTC+3,Nigeria,Argentina,1,2,(0-1),Saint Petersburg Stadium,Saint Petersburg,played,NGA,ng,https://flagcdn.com/w80/ng.png,ARG,ar,https://flagcdn.com/w80/ar.png
2018,Group D,2018-06-26,21:00,UTC+3,Iceland,Croatia,1,2,(0-0),Rostov Arena,Rostov-on-Don,played,ISL,is,https://flagcdn.com/w80/is.png,CRO,hr,https://flagcdn.com/w80/hr.png
2018,Group E,2018-06-17,16:00,UTC+4,Costa Rica,Serbia,0,1,(0-0),Samara Arena,Samara,played,CRC,cr,https://flagcdn.com/w80/cr.png,SRB,rs,https://flagcdn.com/w80/rs.png
2018,Group E,2018-06-17,21:00,UTC+3,Brazil,Switzerland,1,1,(1-0),Rostov Arena,Rostov-on-Don,played,BRA,br,https://flagcdn.com/w80/br.png,SUI,ch,https://flagcdn.com/w80/ch.png
2018,Group E,2018-06-22,15:00,UTC+3,Brazil,Costa Rica,2,0,(0-0),Saint Petersburg Stadium,Saint Petersburg,played,BRA,br,https://flagcdn.com/w80/br.png,CRC,cr,https://flagcdn.com/w80/cr.png
2018,Group E,2018-06-22,20:00,UTC+2,Serbia,Switzerland,1,2,(1-0),Kaliningrad Stadium,Kaliningrad,played,SRB,rs,https://flagcdn.com/w80/rs.png,SUI,ch,https://flagcdn.com/w80/ch.png
2018,Group E,2018-06-27,21:00,UTC+3,Serbia,Brazil,0,2,(0-1),Spartak Stadium,Moscow,played,SRB,rs,https://flagcdn.com/w80/rs.png,BRA,br,https://flagcdn.com/w80/br.png
2018,Group E,2018-06-27,21:00,UTC+3,Switzerland,Costa Rica,2,2,(1-0),Nizhny Novgorod Stadium,Nizhny Novgorod,played,SUI,ch,https://flagcdn.com/w80/ch.png,CRC,cr,https://flagcdn.com/w80/cr.png
2018,Group F,2018-06-17,18:00,UTC+3,Germany,Mexico,0,1,(0-1),Luzhniki Stadium,Moscow,played,GER,de,https://flagcdn.com/w80/de.png,MEX,mx,https://flagcdn.com/w80/mx.png
2018,Group F,2018-06-18,15:00,UTC+3,Sweden,South Korea,1,0,(0-0),Nizhny Novgorod Stadium,Nizhny Novgorod,played,SWE,se,https://flagcdn.com/w80/se.png,KOR,kr,https://flagcdn.com/w80/kr.png
2018,Group F,2018-06-23,18:00,UTC+3,South Korea,Mexico,1,2,(0-1),Rostov Arena,Rostov-on-Don,played,KOR,kr,https://flagcdn.com/w80/kr.png,MEX,mx,https://flagcdn.com/w80/mx.png
2018,Group F,2018-06-23,21:00,UTC+3,Germany,Sweden,2,1,(0-1),Fisht Stadium,Sochi,played,GER,de,https://flagcdn.com/w80/de.png,SWE,se,https://flagcdn.com/w80/se.png
2018,Group F,2018-06-27,17:00,UTC+3,South Korea,Germany,2,0,(0-0),Kazan Arena,Kazan,played,KOR,kr,https://flagcdn.com/w80/kr.png,GER,de,https://flagcdn.com/w80/de.png
2018,Group F,2018-06-27,19:00,UTC+5,Mexico,Sweden,0,3,(0-0),Ekaterinburg Arena,Ekaterinburg,played,MEX,mx,https://flagcdn.com/w80/mx.png,SWE,se,https://flagcdn.com/w80/se.png
2018,Group G,2018-06-18,18:00,UTC+3,Belgium,Panama,3,0,(0-0),Fisht Stadium,Sochi,played,BEL,be,https://flagcdn.com/w80/be.png,PAN,pa,https://flagcdn.com/w80/pa.png
2018,Group G,2018-06-18,21:00,UTC+3,Tunisia,England,1,2,(1-1),Volgograd Arena,Volgograd,played,TUN,tn,https://flagcdn.com/w80/tn.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2018,Group G,2018-06-23,15:00,UTC+3,Belgium,Tunisia,5,2,(3-1),Spartak Stadium,Moscow,played,BEL,be,https://flagcdn.com/w80/be.png,TUN,tn,https://flagcdn.com/w80/tn.png
2018,Group G,2018-06-24,15:00,UTC+3,England,Panama,6,1,(5-0),Nizhny Novgorod Stadium,Nizhny Novgorod,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,PAN,pa,https://flagcdn.com/w80/pa.png
2018,Group G,2018-06-28,20:00,UTC+2,England,Belgium,0,1,(0-0),Kaliningrad Stadium,Kaliningrad,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,BEL,be,https://flagcdn.com/w80/be.png
2018,Group G,2018-06-28,21:00,UTC+3,Panama,Tunisia,1,2,(1-0),Mordovia Arena,Saransk,played,PAN,pa,https://flagcdn.com/w80/pa.png,TUN,tn,https://flagcdn.com/w80/tn.png
2018,Group H,2018-06-19,15:00,UTC+3,Colombia,Japan,1,2,(1-1),Mordovia Arena,Saransk,played,COL,co,https://flagcdn.com/w80/co.png,JPN,jp,https://flagcdn.com/w80/jp.png
2018,Group H,2018-06-19,18:00,UTC+3,Poland,Senegal,1,2,(0-1),Spartak Stadium,Moscow,played,POL,pl,https://flagcdn.com/w80/pl.png,SEN,sn,https://flagcdn.com/w80/sn.png
2018,Group H,2018-06-24,20:00,UTC+5,Japan,Senegal,2,2,(1-1),Ekaterinburg Arena,Ekaterinburg,played,JPN,jp,https://flagcdn.com/w80/jp.png,SEN,sn,https://flagcdn.com/w80/sn.png
2018,Group H,2018-06-24,21:00,UTC+3,Poland,Colombia,0,3,(0-1),Kazan Arena,Kazan,played,POL,pl,https://flagcdn.com/w80/pl.png,COL,co,https://flagcdn.com/w80/co.png
2018,Group H,2018-06-28,17:00,UTC+3,Japan,Poland,0,1,(0-1),Volgograd Arena,Volgograd,played,JPN,jp,https://flagcdn.com/w80/jp.png,POL,pl,https://flagcdn.com/w80/pl.png
2018,Group H,2018-06-28,18:00,UTC+4,Senegal,Colombia,0,1,(0-1),Samara Arena,Samara,played,SEN,sn,https://flagcdn.com/w80/sn.png,COL,co,https://flagcdn.com/w80/co.png
2018,Round of 16,2018-06-30,17:00,UTC+3,France,Argentina,4,3,(1-1),Kazan Arena,Kazan,played,FRA,fr,https://flagcdn.com/w80/fr.png,ARG,ar,https://flagcdn.com/w80/ar.png
2018,Round of 16,2018-06-30,21:00,UTC+3,Uruguay,Portugal,2,1,(1-0),Fisht Stadium,Sochi,played,URU,uy,https://flagcdn.com/w80/uy.png,POR,pt,https://flagcdn.com/w80/pt.png
2018,Round of 16,2018-07-01,17:00,UTC+3,Spain,Russia,1,1,"a.e.t. (1-1, 1-1) 3-4 pen.",Luzhniki Stadium,Moscow,played,ESP,es,https://flagcdn.com/w80/es.png,RUS,ru,https://flagcdn.com/w80/ru.png
2018,Round of 16,2018-07-01,21:00,UTC+3,Croatia,Denmark,1,1,"a.e.t. (1-1, 1-1) 3-2 pen.",Nizhny Novgorod Stadium,Nizhny Novgorod,played,CRO,hr,https://flagcdn.com/w80/hr.png,DEN,dk,https://flagcdn.com/w80/dk.png
2018,Round of 16,2018-07-02,18:00,UTC+4,Brazil,Mexico,2,0,(0-0),Samara Arena,Samara,played,BRA,br,https://flagcdn.com/w80/br.png,MEX,mx,https://flagcdn.com/w80/mx.png
2018,Round of 16,2018-07-02,21:00,UTC+3,Belgium,Japan,3,2,(0-0),Rostov Arena,Rostov-on-Don,played,BEL,be,https://flagcdn.com/w80/be.png,JPN,jp,https://flagcdn.com/w80/jp.png
2018,Round of 16,2018-07-03,17:00,UTC+3,Sweden,Switzerland,1,0,(0-0),Saint Petersburg Stadium,Saint Petersburg,played,SWE,se,https://flagcdn.com/w80/se.png,SUI,ch,https://flagcdn.com/w80/ch.png
2018,Round of 16,2018-07-03,21:00,UTC+3,Colombia,England,1,1,"a.e.t. (1-1, 0-0) 3-4 pen.",Spartak Stadium,Moscow,played,COL,co,https://flagcdn.com/w80/co.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2018,Quarter-finals,2018-07-06,17:00,UTC+3,Uruguay,France,0,2,(0-1),Nizhny Novgorod Stadium,Nizhny Novgorod,played,URU,uy,https://flagcdn.com/w80/uy.png,FRA,fr,https://flagcdn.com/w80/fr.png
2018,Quarter-finals,2018-07-06,21:00,UTC+3,Brazil,Belgium,1,2,(0-2),Kazan Arena,Kazan,played,BRA,br,https://flagcdn.com/w80/br.png,BEL,be,https://flagcdn.com/w80/be.png
2018,Quarter-finals,2018-07-07,18:00,UTC+4,Sweden,England,0,2,(0-1),Samara Arena,Samara,played,SWE,se,https://flagcdn.com/w80/se.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2018,Quarter-finals,2018-07-07,21:00,UTC+3,Russia,Croatia,2,2,"a.e.t. (1-1, 1-1) 3-4 pen.",Fisht Stadium,Sochi,played,RUS,ru,https://flagcdn.com/w80/ru.png,CRO,hr,https://flagcdn.com/w80/hr.png
2018,Semi-finals,2018-07-10,21:00,UTC+3,France,Belgium,1,0,(0-0),Saint Petersburg Stadium,St. Petersburg,played,FRA,fr,https://flagcdn.com/w80/fr.png,BEL,be,https://flagcdn.com/w80/be.png
2018,Semi-finals,2018-07-11,21:00,UTC+3,Croatia,England,2,1,"a.e.t. (1-1, 0-1)",Luzhniki Stadium,Moscow,played,CRO,hr,https://flagcdn.com/w80/hr.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2018,Match for third place,2018-07-14,17:00,UTC+3,Belgium,England,2,0,(1-0),Saint Petersburg Stadium,St. Petersburg,played,BEL,be,https://flagcdn.com/w80/be.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2018,Final,2018-07-15,18:00,UTC+3,France,Croatia,4,2,(2-1),Luzhniki Stadium,Moscow,played,FRA,fr,https://flagcdn.com/w80/fr.png,CRO,hr,https://flagcdn.com/w80/hr.png
2022,Group A,2022-11-20,19:00,,Qatar,Ecuador,0,2,(0-2),Al Bayt Stadium,Al Khor,played,QAT,qa,https://flagcdn.com/w80/qa.png,ECU,ec,https://flagcdn.com/w80/ec.png
2022,Group A,2022-11-21,19:00,,Senegal,Netherlands,0,2,(0-0),Al Thumama Stadium,Doha,played,SEN,sn,https://flagcdn.com/w80/sn.png,NED,nl,https://flagcdn.com/w80/nl.png
2022,Group A,2022-11-25,16:00,,Qatar,Senegal,1,3,(0-1),Al Thumama Stadium,Doha,played,QAT,qa,https://flagcdn.com/w80/qa.png,SEN,sn,https://flagcdn.com/w80/sn.png
2022,Group A,2022-11-25,19:00,,Netherlands,Ecuador,1,1,(1-0),Khalifa International Stadium,Al Rayyan,played,NED,nl,https://flagcdn.com/w80/nl.png,ECU,ec,https://flagcdn.com/w80/ec.png
2022,Group A,2022-11-29,18:00,,Ecuador,Senegal,1,2,(0-1),Khalifa International Stadium,Al Rayyan,played,ECU,ec,https://flagcdn.com/w80/ec.png,SEN,sn,https://flagcdn.com/w80/sn.png
2022,Group A,2022-11-29,,,Netherlands,Qatar,2,0,(1-0),Al Bayt Stadium,Al Khor,played,NED,nl,https://flagcdn.com/w80/nl.png,QAT,qa,https://flagcdn.com/w80/qa.png
2022,Group B,2022-11-21,16:00,,England,Iran,6,2,(3-0),Khalifa International Stadium,Al Rayyan,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,IRN,ir,https://flagcdn.com/w80/ir.png
2022,Group B,2022-11-21,22:00,,USA,Wales,1,1,(1-0),Ahmad bin Ali Stadium,Al Rayyan,played,USA,us,https://flagcdn.com/w80/us.png,WAL,gb-wls,https://flagcdn.com/w80/gb-wls.png
2022,Group B,2022-11-25,13:00,,Wales,Iran,0,2,(0-0),Ahmad bin Ali Stadium,Al Rayyan,played,WAL,gb-wls,https://flagcdn.com/w80/gb-wls.png,IRN,ir,https://flagcdn.com/w80/ir.png
2022,Group B,2022-11-25,22:00,,England,USA,0,0,,Al Bayt Stadium,Al Khor,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,USA,us,https://flagcdn.com/w80/us.png
2022,Group B,2022-11-29,22:00,,Wales,England,0,3,(0-0),Ahmad bin Ali Stadium,Al Rayyan,played,WAL,gb-wls,https://flagcdn.com/w80/gb-wls.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2022,Group B,2022-11-29,22:00,,Iran,USA,0,1,(0-1),Al Thumama Stadium,Doha,played,IRN,ir,https://flagcdn.com/w80/ir.png,USA,us,https://flagcdn.com/w80/us.png
2022,Group C,2022-11-22,13:00,,Argentina,Saudi Arabia,1,2,(1-0),Lusail Iconic Stadium,Lusail,played,ARG,ar,https://flagcdn.com/w80/ar.png,KSA,sa,https://flagcdn.com/w80/sa.png
2022,Group C,2022-11-22,19:00,,Mexico,Poland,0,0,,Stadium 974,Doha,played,MEX,mx,https://flagcdn.com/w80/mx.png,POL,pl,https://flagcdn.com/w80/pl.png
2022,Group C,2022-11-26,16:00,,Poland,Saudi Arabia,2,0,(1-0),Education City Stadium,Al Rayyan,played,POL,pl,https://flagcdn.com/w80/pl.png,KSA,sa,https://flagcdn.com/w80/sa.png
2022,Group C,2022-11-26,22:00,,Argentina,Mexico,2,0,(0-0),Lusail Iconic Stadium,Lusail,played,ARG,ar,https://flagcdn.com/w80/ar.png,MEX,mx,https://flagcdn.com/w80/mx.png
2022,Group C,2022-11-30,22:00,,Poland,Argentina,0,2,(0-0),Stadium 974,Doha,played,POL,pl,https://flagcdn.com/w80/pl.png,ARG,ar,https://flagcdn.com/w80/ar.png
2022,Group C,2022-11-30,22:00,,Saudi Arabia,Mexico,1,2,(0-0),Lusail Iconic Stadium,Lusail,played,KSA,sa,https://flagcdn.com/w80/sa.png,MEX,mx,https://flagcdn.com/w80/mx.png
2022,Group D,2022-11-22,16:00,,Denmark,Tunisia,0,0,,Education City Stadium,Al Rayyan,played,DEN,dk,https://flagcdn.com/w80/dk.png,TUN,tn,https://flagcdn.com/w80/tn.png
2022,Group D,2022-11-22,22:00,,France,Australia,4,1,(2-1),Al Janoub Stadium,Al Wakrah,played,FRA,fr,https://flagcdn.com/w80/fr.png,AUS,au,https://flagcdn.com/w80/au.png
2022,Group D,2022-11-26,13:00,,Tunisia,Australia,0,1,(0-1),Al Janoub Stadium,Al Wakrah,played,TUN,tn,https://flagcdn.com/w80/tn.png,AUS,au,https://flagcdn.com/w80/au.png
2022,Group D,2022-11-26,19:00,,France,Denmark,2,1,(0-0),Stadium 974,Doha,played,FRA,fr,https://flagcdn.com/w80/fr.png,DEN,dk,https://flagcdn.com/w80/dk.png
2022,Group D,2022-11-30,18:00,,Australia,Denmark,1,0,(0-0),Al Janoub Stadium,Al Wakrah,played,AUS,au,https://flagcdn.com/w80/au.png,DEN,dk,https://flagcdn.com/w80/dk.png
2022,Group D,2022-11-30,,,Tunisia,France,1,0,(0-0),Education City Stadium,Al Rayyan,played,TUN,tn,https://flagcdn.com/w80/tn.png,FRA,fr,https://flagcdn.com/w80/fr.png
2022,Group E,2022-11-23,16:00,,Germany,Japan,1,2,(1-0),Khalifa International Stadium,Al Rayyan,played,GER,de,https://flagcdn.com/w80/de.png,JPN,jp,https://flagcdn.com/w80/jp.png
2022,Group E,2022-11-23,19:00,,Spain,Costa Rica,7,0,(3-0),Al Thumama Stadium,Doha,played,ESP,es,https://flagcdn.com/w80/es.png,CRC,cr,https://flagcdn.com/w80/cr.png
2022,Group E,2022-11-27,13:00,,Japan,Costa Rica,0,1,(0-0),Ahmad bin Ali Stadium,Al Rayyan,played,JPN,jp,https://flagcdn.com/w80/jp.png,CRC,cr,https://flagcdn.com/w80/cr.png
2022,Group E,2022-11-27,22:00,,Spain,Germany,1,1,(0-0),Al Bayt Stadium,Al Khor,played,ESP,es,https://flagcdn.com/w80/es.png,GER,de,https://flagcdn.com/w80/de.png
2022,Group E,2022-12-01,22:00,,Japan,Spain,2,1,(0-0),Khalifa International Stadium,Al Rayyan,played,JPN,jp,https://flagcdn.com/w80/jp.png,ESP,es,https://flagcdn.com/w80/es.png
2022,Group E,2022-12-01,,,Costa Rica,Germany,2,4,(0-1),Al Bayt Stadium,Al Khor,played,CRC,cr,https://flagcdn.com/w80/cr.png,GER,de,https://flagcdn.com/w80/de.png
2022,Group F,2022-11-23,13:00,,Morocco,Croatia,0,0,,Al Bayt Stadium,Al Khor,played,MAR,ma,https://flagcdn.com/w80/ma.png,CRO,hr,https://flagcdn.com/w80/hr.png
2022,Group F,2022-11-23,22:00,,Belgium,Canada,1,0,(1-0),Ahmad bin Ali Stadium,Al Rayyan,played,BEL,be,https://flagcdn.com/w80/be.png,CAN,ca,https://flagcdn.com/w80/ca.png
2022,Group F,2022-11-27,16:00,,Belgium,Morocco,0,2,(0-0),Al Thumama Stadium,Doha,played,BEL,be,https://flagcdn.com/w80/be.png,MAR,ma,https://flagcdn.com/w80/ma.png
2022,Group F,2022-11-27,19:00,,Croatia,Canada,4,1,(2-1),Khalifa International Stadium,Al Rayyan,played,CRO,hr,https://flagcdn.com/w80/hr.png,CAN,ca,https://flagcdn.com/w80/ca.png
2022,Group F,2022-12-01,18:00,,Croatia,Belgium,0,0,,Ahmad bin Ali Stadium,Al Rayyan,played,CRO,hr,https://flagcdn.com/w80/hr.png,BEL,be,https://flagcdn.com/w80/be.png
2022,Group F,2022-12-01,18:00,,Canada,Morocco,1,2,(1-2),Al Thumama Stadium,Doha,played,CAN,ca,https://flagcdn.com/w80/ca.png,MAR,ma,https://flagcdn.com/w80/ma.png
2022,Group G,2022-11-24,13:00,,Switzerland,Cameroon,1,0,(0-0),Al Janoub Stadium,Al Wakrah,played,SUI,ch,https://flagcdn.com/w80/ch.png,CMR,cm,https://flagcdn.com/w80/cm.png
2022,Group G,2022-11-24,22:00,,Brazil,Serbia,2,0,(0-0),Lusail Iconic Stadium,Lusail,played,BRA,br,https://flagcdn.com/w80/br.png,SRB,rs,https://flagcdn.com/w80/rs.png
2022,Group G,2022-11-28,13:00,,Cameroon,Serbia,3,3,(1-2),Al Janoub Stadium,Al Wakrah,played,CMR,cm,https://flagcdn.com/w80/cm.png,SRB,rs,https://flagcdn.com/w80/rs.png
2022,Group G,2022-11-28,19:00,,Brazil,Switzerland,1,0,(0-0),Stadium 974,Doha,played,BRA,br,https://flagcdn.com/w80/br.png,SUI,ch,https://flagcdn.com/w80/ch.png
2022,Group G,2022-12-02,22:00,,Serbia,Switzerland,2,3,(2-1),Stadium 974,Doha,played,SRB,rs,https://flagcdn.com/w80/rs.png,SUI,ch,https://flagcdn.com/w80/ch.png
